compound_id	smiles	score_kcal_mol
101997760	COC(CO)CNC1=NC(C2=CC=CS2)=NC2=CC=CC=C21	-6.156
101997792	CCC1=CC(=O)NC(C2=CC=C(NCC(CO)OC)N=C2)=N1	-6.329
101997824	COC(CO)CNC1=CC2=C(N=N1)C1=CC=CC=C1CCC2	-6.800
101997856	COC(CO)CNC1=CC(=O)N(CC2=CC=CC=C2)C(=O)N1	-6.471
101997888	CCOC(=O)C1=NC2=CC=CC=C2N=C1NCC(CO)OC	-5.948
101997920	COC(CO)CNC1=CC=NC2=CC(C3=CC=CC=C3)=NN21	-6.335
101997952	COC(CO)CNC1=CC(=O)N(C2=CC=CC=C2)C(=O)N1C	-6.022
101997984	CC(C)C1=NN=C(N2CCC[C@@H]2C(=O)NC2=CC=CC=C2)O1	-6.081
101998016	O=C(NC1=CC=CC=C1)[C@H]1CCCN1C1=NC(F)=NC=C1Cl	-6.808
101998048	CSCC1=NSC(N2CCC[C@@H]2C(=O)NC2=CC=CC=C2)=N1	-6.291
101998080	CN1N=C(Br)C2=C(OC3=CC=C(C(N)=O)C=C3F)N=CN=C21	-6.741
101998144	N#CC1=C2CCCC2=CN=C1OC1=CC=C(C(N)=O)C=C1F	-6.741
101998176	CC1=NC(OC2=CC=C(C(N)=O)C=C2F)=C(Cl)C=C1[N+](=O)[O-]	-6.232
101998208	COC1=CC=C2N=C(OC3=CC=C(C(N)=O)C=C3F)SC2=N1	-6.585
101998240	CC1=NC2=C(Br)C=NN2C(OC2=CC=C(C(N)=O)C=C2F)=C1	-6.623
101998272	NC(=O)C1=CC=C(OC2=CN=C3C(Cl)=CC=CC3=N2)C(F)=C1	-7.215
101998304	NC(=O)C1=CC=C(OC2=C3C=NC(Cl)=CC3=CC=N2)C(F)=C1	-7.147
101998336	CC1=NOC2=C1C(=O)NC(OC1=CC=C(C(N)=O)C=C1F)=N2	-7.192
101998368	CC1=CN2N=C(Cl)C=C(OC3=CC=C(C(N)=O)C=C3F)C2=N1	-6.852
101998400	COC1=CC(OC2=CC=C(C(N)=O)C=C2F)=NC=C1C(C)=O	-6.197
101998432	CC1=CN=C(C2CCC2)N=C1OC1=CC=C(C(N)=O)C=C1F	-7.044
101998464	C[C@H](CN(C)C)NC1=NC(C2=CC=CC=N2)=NC2=C1CCC2	-5.893
101998528	CCOC(=O)C1=CC(C)=NC2=C1SC(N[C@H](C)CN(C)C)=N2	-5.844
101998976	CN(C)S(=O)(=O)C1=CC=CC=C1NCC1=CC(C(F)F)=NO1	-6.348
101999072	CN(C)C1=NC=NC(NCC2=CC(C(F)F)=NO2)=C1[N+](=O)[O-]	-6.038
101999104	COC(=O)C1=NC(C)=C(C)C(NCC2=CC(C(F)F)=NO2)=N1	-6.236
101999136	FC(F)C1=NOC(CNC2=C3N=C(C(F)F)NC3=NC=N2)=C1	-6.210
101999168	OC1(C2=CC=CC(NCC3=CC(C(F)F)=NO3)=N2)CCOC1	-6.715
101999200	COC1=CC=C(S(N)(=O)=O)N=C1NCC1=CC(C(F)F)=NO1	-6.231
101999232	FC(F)C1=CC(NCC2=CC(C(F)F)=NO2)=NC2=C1C=NN2	-6.663
101999296	CC(C)C1=NN=C2C=CC(NCC3=CC(C(F)F)=NO3)=NN21	-6.810
101999904	C#CCC1CCN(C2=NC(C3=CC(O)=CC=C3)=CC=N2)CC1	-6.758
102000000	O=[N+]([O-])C1=C(NCCCC2=CC=CN=C2)N=C2C=CC=CN21	-5.695
102000128	COC1=CC=C2N=CC=C(NCCCC3=CC=CN=C3)C2=N1	-5.557
102000160	COC(=O)C1=CC(Br)=C(NCCCC2=CC=CN=C2)N=C1C	-5.878
102000192	CCOC(=O)C1=CC(NCCCC2=CC=CN=C2)=NC(C)=N1	-5.946
102000224	O=[N+]([O-])C1=CC2=C(C=C1NCCCC1=CC=CN=C1)NN=C2	-5.747
102000256	CCOC(=O)C1=CC(C)=NN=C1NCCCC1=CC=CN=C1	-5.405
102000320	COC(=O)C1=C(C2CC2)N=C(NCCCC2=CC=CN=C2)S1	-5.399
102000384	O=[N+]([O-])C1=NN2C=CC(NCCCC3=CC=CN=C3)=NC2=C1	-5.653
102000416	COC(=O)C1=CC(C#N)=CC=C1NCCCC1=CC=CN=C1	-5.609
102000512	CCC1=CN2N=C(Cl)C=C(NCCCC3=CC=CN=C3)C2=N1	-5.048
102000544	CC1=CC(NCCCC2=CC=CN=C2)=C(Cl)C=C1S(N)(=O)=O	-6.442
102000608	N#CCC1=CC(NCCCC2=CC=CN=C2)=CC=C1[N+](=O)[O-]	-4.746
102000640	CC1=C(C2=CC=NC=C2)OC(NCCCC2=CC=CN=C2)=N1	-5.938
102000672	O=S(=O)(C1=CC=C(NC2CC3=CC=CN=C3C2)C=C1)C(F)F	-7.228
102000704	FC1=CC2=NC=NC(NC3CC4=CC=CN=C4C3)=C2C=C1F	-6.701
102000768	CCCCNC1=CC(NC2CC3=CC=CN=C3C2)=NC(N)=N1	-6.588
102000800	CC1=CC(NC2CC3=CC=CN=C3C2)=NC(C2=CC=CS2)=N1	-6.700
102000832	CCC(CO)NC1=CC(NC2CC3=CC=CN=C3C2)=NC=N1	-6.442
102000864	C1=CN=C2CC(NC3=CC(C4CCCCC4)=NC=N3)CC2=C1	-6.827
102000896	N#CC1=CC2=C(COCC2)N=C1NC1CC2=CC=CN=C2C1	-6.563
102000960	CC1=CC(C2CC2)=NC(NC2CC3=CC=CN=C3C2)=C1C#N	-5.903
102001024	FC1=CC=CC(C2=NC(NC3CC4=CC=CN=C4C3)=NO2)=C1	-6.930
102001056	CCOC(=O)C1=CC(NC2CC3=CC=CN=C3C2)=NC(N)=N1	-6.159
102001088	CCOC(=O)C1=C(C)C=NN=C1NC1CC2=CC=CN=C2C1	-5.902
102001152	C1=CN=C2CC(NC3=NC=NC(N4CCCCC4)=N3)CC2=C1	-6.839
102001344	CC1CCC2=C(C1)SC1=NC=NC(NCCC3=NN=CS3)=C12	-5.889
102001376	NS(=O)(=O)C1=CC=C(NCCC2=NN=CS2)C2=NC=CC=C12	-6.069
102001408	O=[N+]([O-])C1=CC=C(C2=NOC(NCCC3=NN=CS3)=N2)C=C1	-6.314
102001472	CCOC(=O)CCC1=CC(NCCC2=NN=CS2)=NC(C)=N1	-5.676
102001504	NC1=NC(NCCC2=NN=CS2)=NC(C(F)(F)C(F)(F)F)=N1	-6.275
102001536	NS(=O)(=O)C1=CC=C2N=C(NCCC3=NN=CS3)C=NC2=C1	-6.313
102001568	CC1=CC=C2C=CC(NCCC3=NN=CS3)=NC2=C1[N+](=O)[O-]	-5.704
102001600	BrC1=CC=C2NC3=NC=NC(NCCC4=NN=CS4)=C3C2=C1	-5.740
102001632	CCOC(=O)C1CCC2=C(C1)SC(NCCC1=NN=CS1)=N2	-5.350
102001664	CN1C=C2C(C(F)(F)F)=CC(NCCC3=NN=CS3)=NC2=N1	-6.043
102001696	COC1=CC=CC(C2=CC=CC(NCCC3=NN=CS3)=N2)=N1	-6.162
102001728	COC(=O)C1=C(F)C=CC(NCCC2=NN=CS2)=C1[N+](=O)[O-]	-5.302
102002016	CC1=CC(N2CCN(C3=CC=CC4=C3N=CN4)CC2)=NC=N1	-6.526
102002048	CCC1=CSC(N2CCN(C3=CC=CC4=C3N=CN4)CC2)=N1	-6.439
102002080	CCC1=CN=C(N2CCN(C3=CC=CC4=C3N=CN4)CC2)O1	-6.470
102002112	CN(C)CC1=C(C2=NC(CNC3=CN=CC=N3)=NN2)OC=C1	-5.608
102002144	FC1=CC=C2NC(CNC3=NC4=CC=CC=C4N3)=NC2=C1F	-7.323
102002176	FC1=CC=C2NC(CNC3=NC=CN4C=NN=C34)=NC2=C1F	-6.906
102002208	NC(=O)C1=CN=C(NCC2=NC3=C(F)C(F)=CC=C3N2)C=N1	-6.700
102002240	CC1=CC(C#N)=CN=C1NCC1=NC2=C(F)C(F)=CC=C2N1	-6.563
102002272	OCC1=CC=C(NCC2=NC3=C(F)C(F)=CC=C3N2)N=C1Br	-6.809
102002336	CC1=NC(O)=C(C)C(NCC2=NC3=C(F)C(F)=CC=C3N2)=N1	-6.951
102002368	FC1=CC=C2NC(CNC3=NC4=NC=CC=C4S3)=NC2=C1F	-6.675
102002432	FC1=CC=C2NC(CNC3=NOC(C4CCC4)=N3)=NC2=C1F	-6.807
102002496	C#CC1=CC=C(NCC2=NC3=C(F)C(F)=CC=C3N2)N=C1C	-6.687
102002560	FC1=CC=C2NC(CNC3=NN=NC4=C3N=CN4)=NC2=C1F	-7.518
102003552	CN1C=NC=C1C1CCN(C2=CC(NC3CC3)=NC=N2)CC1	-5.971
102003616	CN1C=NC=C1C1CCN(C2=NC(C3CC3)=NC(N)=N2)CC1	-6.279
102003712	CN1C=NC=C1C1CCN(C2=NC=C3N=C(N)SC3=N2)CC1	-6.162
102003744	CN1C=NC=C1C1CCN(C2=NC(Cl)=CC3=C2N=CN3)CC1	-6.528
102003776	CN1C=NC=C1C1CCN(C2=NC(N)=CC(C(F)F)=N2)CC1	-6.038
102003840	CN1C=NC=C1C1CCN(C2=NC=C3NC(Cl)=NC3=N2)CC1	-6.255
102003872	COC1=NC(N2CCC(C3=CN=CN3C)CC2)=C(C)NC1=O	-5.846
102004000	CN1C=NC=C1C1CCN(C2=CN=CC3=NC(N)=NN23)CC1	-6.461
102004032	CN1C=NC=C1C1CCN(C2=NC3=C(C=CN3)C(O)=N2)CC1	-6.442
102004064	CN1C=NC=C1C1CCN(C2=CC=C3CNC(=O)C3=N2)CC1	-6.795
102004512	O=C(O)C1=CN=C(N2CCCC3(CCCO3)C2)C2=CC=NN12	-5.898
102004800	CC1=NC(NCCN2CCOCC2=O)=C2C(=N1)SC(C)=C2C	-5.847
102004832	O=C1COCCN1CCNC1=CC(C2=CC=CN=C2)=NC=N1	-5.990
102004896	O=C1COCCN1CCNC1=CC=C2C(Cl)=CC=C(Cl)C2=N1	-6.117
102004928	O=C1COCCN1CCNC1=NC2=CC([N+](=O)[O-])=CC=C2N1	-5.823
102004960	O=C1COCCN1CCNC1=C2C=C(Cl)C(F)=CC2=NC=C1	-5.948
102004992	O=C1COCCN1CCNC1=CC=C(C2=CC=NC=C2)C=N1	-6.100
102005024	COC1=CC=C2N=CC=C(NCCN3CCOCC3=O)C2=C1	-5.688
102005056	CCOC1=CC=C2N=C(NCCN3CCOCC3=O)SC2=C1	-5.486
102005120	COC1=CC=C2C=NN=C(NCCN3CCOCC3=O)C2=C1	-5.769
102005184	CC1=NC=CN1C1=CC=NC(NCCN2CCOCC2=O)=N1	-6.354
102005216	O=C1COCCN1CCNC1=NC2=CC([N+](=O)[O-])=NN2C=C1	-6.036
102005248	O=C(O)C1=CN=C2SC(NCCN3CCOCC3=O)=NC2=C1	-5.934
102005280	O=C1COCCN1CCNC1=CC2=NC=CC(Cl)=C2C=C1Cl	-5.857
102005312	CC1=CC2=NC=NC(NCCN3CCOCC3=O)=C2C=C1Br	-5.709
102005344	CC(C)C1=NN=C2C=CC(NCCN3CCOCC3=O)=NN21	-6.064
102005536	CC1=C(C)C2=NN=C(C(F)(F)F)N2N=C1NCC1CC(F)C1	-6.610
102005600	CC1=CC(NCC2CC(F)C2)=C2C=CC=C(S(N)(=O)=O)C2=N1	-6.136
102006432	C1=CC=C(C2=CN=C(NCC3CCCC(C4CC4)O3)O2)N=C1	-6.618
102006464	C1=CC(C2=NC=CN2)=NC(NCC2CCCC(C3CC3)O2)=C1	-6.468
102006496	N#CC1=CC=C(NCC2(C3=CC=CC=C3)COCCO2)C=N1	-5.699
102006528	CC1=NSC(NCC2(C3=CC=CC=C3)COCCO2)=C1C#N	-5.408
102006592	N#CC1=NC=C(NCC2(C3=CC=CC=C3)COCCO2)C=N1	-5.910
102006624	CC1=CC(NCC2(C3=CC=CC=C3)COCCO2)=NC(O)=N1	-6.130
102006656	O=C(O)C1=CN=C(NCC2(C3=CC=CC=C3)COCCO2)S1	-5.908
102006752	O=C1COC2=C(N1)C(CNC1=NC=NC3=C1NC=N3)=CC=C2	-7.039
102006784	COC1=NC=C(F)C(NCC2=CC=CC3=C2NC(=O)CO3)=N1	-6.604
102006816	O=C1COC2=C(N1)C(CNC1=NC(C(Cl)(Cl)Cl)=NS1)=CC=C2	-6.505
102006848	CC1=C(C)C(NCC2=CC=CC3=C2NC(=O)CO3)=NN=C1Cl	-6.525
102006880	O=C1COC2=C(N1)C(CNC1=NC=CC3=NC=CN31)=CC=C2	-6.450
102006912	O=C1COC2=C(N1)C(CNC1=NC=C(C3CCC3)O1)=CC=C2	-6.659
102006944	COC1=NC=NC(NCC2=CC=CC3=C2NC(=O)CO3)=C1C	-6.853
102006976	O=C1COC2=C(N1)C(CNC1=CC=NC3=C1N=NN3)=CC=C2	-7.013
102007008	O=C1COC2=C(N1)C(CNC1=NC=NC3=C1COC3)=CC=C2	-6.405
102007040	N#CC1=CC=C(N)N=C1NCC1=CC=CC2=C1NC(=O)CO2	-6.170
102007072	CC1=CC(NCC2=CC=CC3=C2NC(=O)CO3)=C(CO)C=N1	-7.639
102007104	N#CC1=NC(Br)=CC=C1NCC1=CC=CC2=C1NC(=O)CO2	-6.353
102007520	CCNC(=O)OC1CN(C2=C3C=C(CC)SC3=NC(C)=N2)C1	-6.145
102007584	CCNC(=O)OC1CN(C2=CC=C3C(Cl)=CC=C(F)C3=N2)C1	-6.396
102007648	CCNC(=O)OC1CN(C2=NC=NC3=C(C)C(C)=CC=C23)C1	-6.087
102007680	CCNC(=O)OC1CN(C2=C3C=NN(C(C)C)C3=NC=N2)C1	-6.166
102007808	CCC1=CC=C2CN(C3=NC(NC(C)=O)=CN=C3)CCC2=C1	-6.582
102007872	CCC1=CC=C2CN(C3=CC(NC4CC4)=NC=N3)CCC2=C1	-6.505
102008064	CCC1=CC=C2CN(C3=C4C(C)=NNC4=NC=C3)CCC2=C1	-6.182
102008128	CCC1=CC=C2CN(C3=NC=C(S(C)(=N)=O)C=N3)CCC2=C1	-6.309
102008288	CCC1=CC=C2CN(C3=NC=C(C)C(C(=O)O)=C3)CCC2=C1	-6.539
102008320	CCC1=CC=C2CN(C3=CN=C(Br)C=C3C(N)=O)CCC2=C1	-6.420
102009184	CC1=NC(C2=CC=CC=N2)=NC(NCCCC(C)(C)O)=C1C	-5.829
102009248	CN(C1=CC=CC=C1)C1=CC(NCCCC(C)(C)O)=NC=N1	-6.356
102009344	CC(C)(O)CCCNC1=C2C=C([N+](=O)[O-])C(Br)=CC2=NC=N1	-6.074
102009376	CC1=CN=C(NCCCC(C)(C)O)C2=CC=C([N+](=O)[O-])C=C12	-6.573
102009408	COC1=CC(OC)=C2C=CN=C(NCCCC(C)(C)O)C2=C1	-6.042
102009472	CC1=CC(NC2=CC=CC=C2)=NC(NCCCC(C)(C)O)=N1	-6.244
102009504	CC(C)(O)CCCNC1=CC=C(S(N)(=O)=O)C2=CC=NC=C12	-6.190
102009536	COC(=O)C1=CN=C(NCCCC(C)(C)O)C2=C1C=CN2C	-5.742
102009568	COC(=O)C1=C(NCCCC(C)(C)O)N2C(Br)=CC=CC2=N1	-5.317
102009600	CC1=NC(NC2CC23CCC2=CC=CC=C23)=NC(N(C)C)=N1	-6.513
102009632	COC(=O)C1=CN=C(NC2CC23CCC2=CC=CC=C23)C=N1	-6.665
102009696	FC1=NC(NC2CC23CCC2=CC=CC=C23)=C2N=CNC2=N1	-7.050
102009728	CC1=NC(NC2CC23CCC2=CC=CC=C23)=CC(C(=O)O)=N1	-6.323
102010208	CNS(=O)(=O)CCN(C)C1=C2C=CC=CC2=NC(C(F)F)=N1	-5.555
102010240	CNS(=O)(=O)CCN(C)C1=CC(C2=CC=CC=N2)=NC(C)=N1	-5.776
102010304	CNS(=O)(=O)CCN(C)C1=NC=CC2=CC=C([N+](=O)[O-])C=C21	-5.706
102010336	CNS(=O)(=O)CCN(C)C1=NC(C2=CC(Br)=CC(Br)=C2)=NO1	-5.832
102010400	CNS(=O)(=O)CCN(C)C1=CC(C)=NC2=CC(OC)=CC=C21	-5.429
102010496	CNS(=O)(=O)CCN(C)C1=NN2C=C(C(=O)OC)C=CC2=N1	-5.606
102010592	CNS(=O)(=O)CCN(C)C1=NC2=NC=CC=C2C(C(=O)O)=C1	-6.301
102010656	CNS(=O)(=O)CCN(C)C1=NC2=CC=C(F)C=C2C=C1C#N	-5.794
102010688	CNS(=O)(=O)CCN(C)C1=C(C(=O)OC)N=C2C=CC=CN21	-6.106
102010720	CC(C)C1(O)CCN(C2=CC=C(C3=CC=C(F)C=C3)N=N2)C1	-6.162
102010752	COC1=CC=CC(C2=NOC(N3CCC(O)(C(C)C)C3)=N2)=C1	-6.092
102010848	CC(C)C1(O)CCN(C2=CC=C(NC3=CC=CC=C3)N=N2)C1	-6.442
102010880	COC1=CC=CC2=C(N3CCC(O)(C(C)C)C3)N=C(Cl)C=C12	-5.923
102010944	COC(=O)C1=CC=CC2=C1N=C(N1CCC(O)(C(C)C)C1)S2	-5.996
102011072	COC1=CC=C2C(=C1)N=C(C)N=C2N1CCC(O)(C(C)C)C1	-6.281
102011200	COC(=O)C1=C(C)C2=C(NCC(=O)N(C)O)N=C(C)N=C2S1	-6.046
102011296	CC1=CC=CC2=C(NCC(=O)N(C)O)C3=C(CCCC3)N=C12	-6.118
102011328	CCOC(=O)NC1=NC2=NC=C(NCC(=O)N(C)O)N=C2S1	-6.067
102011360	CN(O)C(=O)CNC1=NC=NC2=C1SC(C1=CC=CC=C1)=C2	-6.357
102011392	CC1=NC2=NC=NN2C(NC2CCOCC23CCCCC3)=C1	-6.231
102011424	CC1=NC(NC2CCOCC23CCCCC3)=CC2=NN=CN12	-6.464
102011456	C1=CC(C2=NC(NC3CCOCC34CCCCC4)=NO2)=CO1	-6.362
102011840	IC1=CN2N=CN=C(NC3CCOCC34CCCCC4)C2=C1	-6.377
102012160	COC(=O)C1=CC=C2N=C(N3C[C@@H]4OC(=O)O[C@@H]4C3)NC2=C1	-6.405
102012448	O=C1O[C@H]2CN(C3=NC(C4=CC(O)=CC=C4)=CC=N3)C[C@H]2O1	-7.064
102012704	FC(F)(F)C1=NC(N2CCCC3(COC3)C2)=NC2=C1N=CN2	-6.173
102012864	O=C1C=C(C2=CC=CC=C2)N=C(N2CCCC3(COC3)C2)N1	-6.695
102012992	OC1=CC=CC(C2=CC=NC(N3CCCC4(COC4)C3)=N2)=C1	-7.103
102013280	O=S1(=O)CCCN1CC(NC1=NC=NN2C=CC=C12)C1CC1	-5.926
102013568	CCSCCNC1=CC=C(C(=O)NCC2=NC(C)=CS2)C=N1	-5.576
102014048	CC1=NOC2=C1C(=O)NC(NCC13CCC(CC1)C3(C)C)=N2	-6.426
102014208	CC1=NC(NCC23CCC(CC2)C3(C)C)=C2C(=N1)C=NN2C	-6.125
102014272	CCN1CCC2=NC=NC(NCC3=C(C)C=CC=C3C)=C2C1	-6.206
102014432	CC1=CC=CC(C)=C1CNC1=C2NC(=O)CN(C)C2=NC=N1	-6.443
102014688	CC1=CC=CC(C)=C1CNC1=NC=CC=C1CCS(N)(=O)=O	-6.245
102014752	CC1=CC=CC(C)=C1CNC1=C(C(N)=O)C(C)=C(C)C(C)=N1	-5.818
102014976	NC1=NC(O)=CC(N2CCCC2CC2=C(F)C(F)=CC=C2)=N1	-6.608
102015136	O=C1NC(N2CCCC2CC2=CC=C(F)C=C2F)=NC=C1Cl	-7.053
102015168	CC1=CN=C(N2CCCC2CC2=CC=C(F)C=C2F)N=C1O	-6.255
102015424	CCN1C[C@H]2C[C@@H]1CN2C1=NOC2=CC=C(S(N)(=O)=O)C=C21	-6.160
102015872	CSC1=CC=CC=C1CC(C)NC1=NN2C(C)=NN=C2C=C1	-6.209
102015904	COC1=CC(OC)=NC(NC(C)CC2=CC=CC=C2SC)=N1	-5.591
102016000	COC(=O)C1=CC=NC(NC(C)CC2=CC=CC=C2SC)=N1	-5.641
102016096	CSC1=CC=CC=C1CC(C)NC1=NN=C2CCCN2C1=O	-6.103
102016224	CSC1=CC=CC=C1CC(C)NC1=CC=C(P(C)(C)=O)N=N1	-5.921
102016320	CC(C)C1(O)CCCN(C2=C([N+](=O)[O-])N3C=CC=CC3=N2)C1	-6.298
102016352	CC(C)C1(O)CCCN(C2=NC(C3=CC=CC=C3Cl)=NO2)C1	-6.518
102016544	CC(C)C1(O)CCCN(C2=C([N+](=O)[O-])C3=NON=C3C=C2)C1	-6.428
102016800	CC(C)C1(O)CCCN(C2=NC=CN3C2=NN=C3C(F)F)C1	-6.570
102017056	CC1CC(NC(=O)C(F)(F)F)CCN1C1=NN2C=CN=C2S1	-7.200
102017408	COC1=CC=C2C=NN=C(NC(C)C3(O)CCCCC3)C2=C1	-6.513
102017472	CC1=NC=CN1C1=CC=NC(NC(C)C2(O)CCCCC2)=N1	-6.776
102017504	CC(NC1=NC=C(C(=O)O)N2N=CC=C12)C1(O)CCCCC1	-6.180
102017568	CC(NC1=CC=NC2=CC=C(CO)C=C21)C1(O)CCCCC1	-6.726
102017600	CC(NC1=CC=NC(C2=NC=CC=N2)=N1)C1(O)CCCCC1	-6.543
102017952	CC1=NC(N2CC(OC3=CC=CC(C#N)=C3)C2)=NC(C)=C1O	-5.972
102017984	CNC1=NC(C)=NC(N2CC(OC3=CC=CC(C#N)=C3)C2)=N1	-5.918
102018272	N#CC1=CC=C(NCC2=CC=CC=C2CS(N)(=O)=O)C(F)=C1	-6.042
102018304	COC1=NC(NCC2=CC=CC=C2CS(N)(=O)=O)=NC=C1Br	-5.931
102018336	NS(=O)(=O)CC1=CC=CC=C1CNC1=NC=C(C(F)(F)F)S1	-6.446
102018368	CC1=CC(NCC2=CC=CC=C2CS(N)(=O)=O)=C([N+](=O)[O-])S1	-5.926
102018400	COCC1=NC=CC(NCC2=CC=CC=C2CS(N)(=O)=O)=N1	-5.185
102018432	NS(=O)(=O)CC1=CC=CC=C1CNC1=CC=NC(C(F)F)=C1	-6.267
102018464	CC1=NC=NC(C#N)=C1NCC1=CC=CC=C1CS(N)(=O)=O	-5.764
102018496	NS(=O)(=O)CC1=CC=CC=C1CNC1=NC(C(F)F)=CC=C1	-5.848
102018528	NS(=O)(=O)CC1=CC=CC=C1CNC1=NC=CN=C1C1CC1	-6.102
102018560	NS(=O)(=O)CC1=CC=CC=C1CNC1=NC=C2CCCC2=N1	-6.359
102018592	C=CC1=C(NCC2=CC=CC=C2CS(N)(=O)=O)C=C(N)N=C1	-6.093
102018624	CC1=C(NCC2=CC=CC=C2CS(N)(=O)=O)C=CN=C1CO	-6.168
102018656	NS(=O)(=O)CC1=CC=CC=C1CNC1=C(Br)C=NC=C1CO	-6.156
102018688	N#CC1=CC(Br)=CC(NCC2=CC=CC=C2CS(N)(=O)=O)=C1	-5.863
102018944	OCC12CCC(CNC3=NC4=CC=C(Br)C=C4O3)(CC1)OC2	-6.223
102019040	OCC12CCC(CNC3=C4N=CNC4=CC(Cl)=N3)(CC1)OC2	-6.125
102019296	CC1=CN=C2C(NCC34CCC(CO)(CC3)CO4)=NC=CN12	-6.391
102019552	CC(C)(C)C(C)(O)CNC1=NC2=CC=CC=C2C=C1C(N)=O	-6.416
102019712	CC(C)(C)C(C)(O)CNC1=NC(C2=CC(F)=CC=C2)=CC=N1	-6.615
102019872	CC1=CC(C(F)(F)F)=C(NC[C@@H](O)CC2=CC=CC=C2)N=N1	-6.308
102019904	CC1=CC(NC[C@@H](O)CC2=CC=CC=C2)=NC(C(C)(C)C)=N1	-5.486
102019936	O[C@H](CNC1=CC=CC(N2C=CN=C2)=N1)CC1=CC=CC=C1	-6.497
102019968	N#CC1=CC=C([N+](=O)[O-])C(NC[C@@H](O)CC2=CC=CC=C2)=C1	-4.800
102020000	O[C@H](CNC1=NC=C(C2=CC=CC=C2)O1)CC1=CC=CC=C1	-6.553
102020064	O[C@H](CNC1=CC=C(N2CCCC2)N=N1)CC1=CC=CC=C1	-6.008
102020096	CCS(=O)(=O)C1=CC=CN=C1NC[C@@H](O)CC1=CC=CC=C1	-5.942
102020128	O[C@H](CNC1=CN=C2C(Br)=CC=CC2=N1)CC1=CC=CC=C1	-6.627
102020160	CC1=CN=C(NC[C@@H](O)CC2=CC=CC=C2)C(S(N)(=O)=O)=C1	-6.145
102020192	O[C@H](CNC1=NC=C(OC(F)(F)F)N=C1)CC1=CC=CC=C1	-6.057
102020224	CN1C=C(I)C2=C(NC[C@@H](O)CC3=CC=CC=C3)N=CN=C21	-6.454
102020256	CC1=CC(N)=C([N+](=O)[O-])C(NC[C@@H](O)CC2=CC=CC=C2)=N1	-6.289
102020288	CN1C2=CC(Br)=CC=C2N=C1NC[C@@H](O)CC1=CC=CC=C1	-6.190
102020320	O[C@H](CNC1=CN=C2C=CC=C(Br)C2=N1)CC1=CC=CC=C1	-6.235
102020352	COC(=O)C1=CN=C(NC[C@@H](O)CC2=CC=CC=C2)C=C1Br	-5.800
102020384	CCOC(=O)C1=CN=CN=C1NC[C@@H](O)CC1=CC=CC=C1	-5.559
102020416	O[C@H](CNC1=CN=C2C(F)=CC=CC2=N1)CC1=CC=CC=C1	-6.658
102020448	CC1=CC2=NC(C)=NC(NC[C@@H](O)CC3=CC=CC=C3)=C2N1	-6.585
102020480	CC1=C(C)C2=NN=CN2N=C1NC[C@@H](O)CC1=CC=CC=C1	-5.993
102020512	O[C@H](CNC1=CC(C2=NC=NN2)=CC=N1)CC1=CC=CC=C1	-6.538
102020544	OC1=NC=CC2=NC(NC[C@@H](O)CC3=CC=CC=C3)=CC=C12	-5.485
102020576	O[C@H](CNC1=NC=C(F)C=C1C(F)(F)F)CC1=CC=CC=C1	-6.817
102020608	CN1N=CC2=C1C(=O)NC(NC[C@@H](O)CC1=CC=CC=C1)=N2	-6.256
102020640	COC(=O)C1=CN=CC(F)=C1NC[C@@H](O)CC1=CC=CC=C1	-5.573
102020704	O=[N+]([O-])C1=CC=C(NCCCN2C=CN=N2)C2=CC=CN=C21	-5.964
102020736	FC(F)(F)C1=CC(C2CC2)=NN=C1NCCCN1C=CN=N1	-5.894
102020768	CC1=NC(NCCCN2C=CN=N2)=CC(C2=CC=CC=N2)=N1	-6.115
102020800	COC1=CC2=C(NCCCN3C=CN=N3)C=CN=C2C=C1F	-5.492
102020832	O=[N+]([O-])C1=CC=C2C=CN=C(NCCCN3C=CN=N3)C2=C1	-6.102
102020864	CC1=C(C2=CC=C(F)C=C2)N=C(NCCCN2C=CN=N2)S1	-6.620
102020896	CC(C)NS(=O)(=O)C1=CC=C(NCCCN2C=CN=N2)C=C1	-4.886
102020928	O=[N+]([O-])C1=C(Cl)C=CC2=C1N=C(NCCCN1C=CN=N1)S2	-5.614
102020960	COC(=O)C1=NC(NCCCN2C=CN=N2)=C2SC=CC2=N1	-5.197
102020992	COC(=O)C1=CC2=C(NCCCN3C=CN=N3)N=CN=C2S1	-5.313
102021024	FC1=CC(F)=C2C=C(Cl)N=C(NCCCN3C=CN=N3)C2=C1	-6.182
102021056	FC(F)(Br)N1C2=CC=CC=C2N=C1NCCCN1C=CN=N1	-5.630
102021088	O=C(O)C1=CC(C(F)(F)F)=NC(NCCCN2C=CN=N2)=N1	-5.713
102021152	COC1=CC=C2C(=C1)C(NCCCN1C=CN=N1)=NN=C2C	-5.669
102021184	CC1=CC([N+](=O)[O-])=CC2=C1N=C(NCCCN1C=CN=N1)S2	-5.849
102021216	COC(=O)C1=CN=C2C(NCCCN3C=CN=N3)=NC=CN12	-4.856
102021248	CC1=CN2CCCC(CNC3=NN4C(N)=NN=C4C=C3)C2=N1	-7.629
102021280	CNC(=O)C1=CC=NC(NCC2CCCN3C=C(C)N=C23)=C1	-6.614
102021312	CC1=CN2CCCC(CNC3=NC(N(C)C)=NC(C)=N3)C2=N1	-6.589
